id,main_category,category,sub_category,item_name,standard,unit,crew_composition_text,productivity_type,skill_worker_1_pum,skill_worker_1_count,skill_worker_2_pum,skill_worker_2_count,special_worker_pum,special_worker_count,common_worker_pum,common_worker_count,equipment_pum,equipment_count,pumsam_workload,molit_workload
303,금속공사,외벽 패널,하지철물,8-2-6 금속패널 설치,벽,10㎡,"용접공 2인, 철공 3인",인력 생산성,1.3,1.0,0.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0
304,금속공사,외벽 패널,하지철물,8-2-6 금속패널 설치,"천장, 지붕",10㎡,"용접공 2인, 철공 3인",인력 생산성,1.56,1.0,0.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0
313,기계설비공사,강관,,"1-1-2 용접배관('93, '13, '15, '19, '25년 보완)",배관용 탄소 강관 및 스테인리스 강관(100mm),m,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6
314,기계설비공사,강관,,"1-1-2 용접배관('93, '13, '15, '19, '25년 보완)",배관용 탄소 강관 및 스테인리스 강관(200mm),m,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7
312,기계설비공사,강관,,"1-1-2 용접배관('93, '13, '15, '19, '25년 보완)",배관용 탄소 강관(100mm) -용접배관,m,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,6.5
310,기계설비공사,강관,,"1-1-2 용접배관('93, '13, '15, '19, '25년 보완)",배관용 탄소 강관(32mm) -용접배관,m,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0
311,기계설비공사,강관,,"1-1-2 용접배관('93, '13, '15, '19, '25년 보완)",배관용 탄소 강관(50mm) -용접배관,m,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,13.5
321,기계설비공사,경질관,,"1-5-1 접착제 접합 및 배관('13, '19, '25년 보완)",일반용 경질 폴리염화 비닐관(100mm) -접착제,m,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,31.2
320,기계설비공사,경질관,,"1-5-1 접착제 접합 및 배관('13, '19, '25년 보완)",일반용 경질 폴리염화 비닐관(50mm) -접착제,m,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,58.8
322,기계설비공사,난방배관,,,옥내난방배관(20mm 이하),m,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.1
323,기계설비공사,덕트공사(각형덕트 ),,"2-1-1 아연도금강판덕트(각형덕트) 설치('15, '16, '21, '24년 보완)",아연도금 강판덕트(0.6mm) -각형,㎡,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,29.2
317,기계설비공사,스테인레스 강관,,"1-3-2 용접배관('92, '13, '19, '25년 보완)",일반 배관용 스테인리스 강관(100mm) -용접배관,m,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,12.6
315,기계설비공사,스테인레스 강관,,"1-3-2 용접배관('92, '13, '19, '25년 보완)",일반 배관용 스테인리스 강관(25mm) -용접배관,m,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.0,37.7
316,기계설비공사,스테인레스 강관,,"1-3-2 용접배관('92, '13, '19, '25년 보완)",일반 배관용 스테인리스 강관(50mm) -용접배관,m,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,25.3
318,기계설비공사,주철관,,"1-4-1 기계식접합 및 배관('96, '01, '13, '19, '25년 보완)",배수용 주철관(100mm) -기계식 접합,접합개소,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,10.0
319,기계설비공사,주철관,,"1-4-1 기계식접합 및 배관('96, '01, '13, '19, '25년 보완)",배수용 주철관(200mm) -기계식접합,접합개소,"배관공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0
309,도장공사,수성페인트,벽 및 천장,11-2-1 수성페인트 붓칠('15년 보완),바탕만들기+수성페인트 롤러칠,㎡,"도장공 1인, 보통인부 1인 기준",인력 생산성,0.012,1.0,0.0,0.0,0.0,0.0,0.002,1.0,0.0,0.0,83.3333333333333,0.0
308,도장공사,에폭시코팅,,"11-2-8 에폭시 페인트칠('01년 신설, '15년 보완)","바닥,0.3mm",㎡,"도장공 1인, 보통인부 1인 기준",인력 생산성,0.039,1.0,0.0,0.0,0.0,0.0,0.008,1.0,0.0,0.0,25.6410256410256,0.0
273,목공사,목재데크,,4-3-3 목재데크 설치('24년 보완),볼트고정,㎡,"건축목공 3인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,17.0
272,목공사,목재데크틀,,4-3-2 목재데크틀 설치('24년 보완),구조유형 : 평구조,ton,"철공 3인, 용접공 1인, 보통인부 1인 기준",인력 생산성,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.9
275,목공사,벽체합판,,4-2-3 벽체합판 설치('24년 보완),벽체 바탕 위 목재합판,㎡,"건축목공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,40.0
276,목공사,수장합판,,4-2-4 수장합판 설치('24년 보완),바탕합판 위 수장합판,㎡,"건축목공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,37.0
274,목공사,칸막이벽틀,,4-2-2 칸막이벽틀 설치('24년 보완),틀간격 450∼600㎜,㎡,"건축목공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,20.0
245,미장공사,경량기포 콘크리트 타설,,"9-1-3 모르타르 타설('14, '15, '19, '22, '25년 보완)",모르타르 타설(스티로폴 입자/기포액),㎥,"미장공 2인, 기계설비공 1인, 보통인부 2인 기준",인력 생산성,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,65.0,113.0
241,미장공사,모르타르,바름,"9-1-2 모르타르 바름('14, '15, '19, '25년 보완)",바름두께/횟수 : 24mm이하/2회,㎡,"미장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,42.0
242,미장공사,모르타르,타설,"9-1-3 모르타르 타설('14, '15, '19, '22, '25년 보완)",모르타르 타설,㎥,"미장공 2인, 기계설비공 1인, 보통인부 2인 기준",인력 생산성,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,50.0,85.0
244,미장공사,콘크리트면 마무리,,"9-2-1 콘크리트면 정리('14, '19, '25년 보완)","시멘트페이스트 전면마감, 시공높이 3.6m 이하",일,"미장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,120.0,92.72
243,미장공사,콘크리트면 마무리,,"9-2-1 콘크리트면 정리('14, '19, '25년 보완)","콘크리트면 연마, 시공높이 3.6m 이하",일,견출공 1인 기준,인력 생산성,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,77.27
248,방수공사,도막방수,,6-2-1 도막바름('23년 보완),"도막 1층, 바닥",㎡,"방수공 1인, 보통인부 1인 기준",인력 생산성,0.015,3.0,0.0,0.0,0.0,0.0,0.009,1.0,0.0,0.0,200.0,200.0
249,방수공사,도막방수,,6-2-1 도막바름('23년 보완),"무절점복합방수, 벽, 비노출",㎡,"방수공 1인, 보통인부 1인 기준",인력 생산성,0.02,3.0,0.0,0.0,0.0,0.0,0.012,1.0,0.0,0.0,150.0,0.0
246,방수공사,바탕처리,,"6-1-1 바탕처리('18, '23년 보완)","콘크리트 바닥 바탕처리, 현장유형: 보통",㎥,"방수공 1인, 보통인부 1인 기준",인력 생산성,0.03,3.0,0.0,0.0,0.0,0.0,0.012,1.0,0.0,0.0,100.0,100.0
247,방수공사,방수 프라이머 바름,,6-1-2 방수프라이머 바름('18년 보완),시공방법 : 롤러 1층(회) 바닥 바름,㎡,"방수공 1인, 보통인부 1인 기준",인력 생산성,0.012,3.0,0.0,0.0,0.0,0.0,0.004,1.0,0.0,0.0,250.0,272.0
252,방수공사,배수판,,,"지하용수, 500*500*45㎜",㎡,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0
253,방수공사,수밀코킹,,6-6-1 수밀코킹('18년 보완),"실리콘. 10㎜, 창호주위",m,코킹공 1인 기준,인력 생산성,0.025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
250,방수공사,시멘트 액체방수,,"6-4-1 시멘트 액체방수 바름('09, '18, '23년 보완)","시공방법 : 시멘트 페이스트 1차, 2차 (바닥)",㎡,"방수공 1인, 보통인부 1인 기준",인력 생산성,0.075,3.0,0.0,0.0,0.0,0.0,0.04,1.0,0.0,0.0,40.0,40.0
251,방수공사,시트방수,,"6-3-2 접착식시트 붙임('18, '23년 보완)",시공방법 : 접착식 시트 1겹 붙임 (바닥),㎡,"방수공 1인, 보통인부 1인 기준",인력 생산성,0.034,3.0,0.0,0.0,0.0,0.0,0.02,1.0,0.0,0.0,88.2352941176471,88.0
254,방수공사,신축줄눈,,6-6-3 줄눈 설치('18년 신설),"옥상, SAW CUT+코킹",m,"방수공 1인, 보통인부 1인 기준",인력 생산성,0.005,1.0,0.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,200.0,0.0
255,방수공사,창호주위 충전,,"9-3-1 창호주위 모르타르 충전('14, '20년 보완)",모르타르,10m,"미장공 1인, 보통인부 1인 기준",인력 생산성,0.14,1.0,0.0,0.0,0.0,0.0,0.04,1.0,0.0,0.0,7.14285714285714,0.0
328,부대토목공사,배수관,,,"강관(직경 800mm, 접합제외)",m,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
329,부대토목공사,배수관,,,"강관압입추진(직경 800mm, 접합제외)",m,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
327,부대토목공사,배수관,,,"흄관,V.R관(직경 600mm, 고무링접합)",m,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
326,부대토목공사,암거공,,,"날개벽(B=2.5m, H=2.4m, L=5m)",일/1span,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
324,부대토목공사,암거공,,,"지중강판(B=5m, L=15m)",일/1span,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
325,부대토목공사,암거공,,,"철근콘크리트(B=3m, H=1.8m, L=15m)",일/1span,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
331,부대토목공사,옹벽,,"3-8-2 블록 설치('07년 신설, '08, '15, '20년 보완)","보강토 옹벽(블록식, 뒤채움 제외)",㎡,"특별인부 1인, 보통인부 1인, 크레인(10ton) 기준",장비 생산성,0.0,0.0,0.0,0.0,0.21,1.0,0.09,1.0,0.5,1.0,4.76190476190476,0.0
330,부대토목공사,옹벽,,"3-8-2 블록 설치('07년 신설, '08, '15, '20년 보완)","콘크리트 옹벽(B=4m, H=5m, L=15m)",일/1span,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95
333,부대토목공사,측구공,,"1-8-15 L형측구 설치(포설식)('21년 신설, '24년 보완)","L형측구(B=0.9m, H=2.3m, L=20m)",일/1span,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
332,부대토목공사,측구공,,"1-8-15 L형측구 설치(포설식)('21년 신설, '24년 보완)","L형측구(H=1.2m, 2회 포설)",m,"포장공 3인, 보통인부 2인, 굴착기(0.6㎥) 1대 기준",장비 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,220.0,0.0
334,부대토목공사,측구공,,"1-8-15 L형측구 설치(포설식)('21년 신설, '24년 보완)","U형측구(B=1.08m, H=1.0m, L=20m)",일/1span,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
335,부대토목공사,측구공,,"1-8-15 L형측구 설치(포설식)('21년 신설, '24년 보완)","V형측구(B=1.46m, H=0.8m, L=20m)",일/1span,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
336,부대토목공사,측구공,,"1-8-15 L형측구 설치(포설식)('21년 신설, '24년 보완)","산마루 측구(B=1.34m, H=1.15m, L=20m)",일/1span,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
337,부대토목공사,포장공사,"아스팔트포장
(기계시공/본선포장)",1-5-4 아스팔트 기층 기계포설(대형장비)('24년 보완),기층(3m≤폭/5~7cm),㎡,"포장공 4인, 보통인부 1인, 머캐덤롤러 1대 기준",장비 생산성,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4900.0,0.0
338,부대토목공사,포장공사,"아스팔트포장
(기계시공/본선포장)",1-5-4 아스팔트 기층 기계포설(대형장비)('24년 보완),기층(3m≤폭/8~10cm),㎡,"포장공 4인, 보통인부 1인, 머캐덤롤러 1대 기준",장비 생산성,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4500.0,0.0
339,부대토목공사,포장공사,"아스팔트포장
(기계시공/본선포장)",1-5-4 아스팔트 기층 기계포설(대형장비)('24년 보완),동상방지층(선택),㎥,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0
340,부대토목공사,포장공사,"아스팔트포장
(기계시공/본선포장)",1-5-4 아스팔트 기층 기계포설(대형장비)('24년 보완),보조기층,㎥,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0
345,부대토목공사,포장공사,"아스팔트포장
(기계시공/본선포장)",1-5-4 아스팔트 기층 기계포설(대형장비)('24년 보완),부대공사,일/km,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
341,부대토목공사,포장공사,"아스팔트포장
(기계시공/본선포장)",1-5-4 아스팔트 기층 기계포설(대형장비)('24년 보완),택코팅,㎡,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
343,부대토목공사,포장공사,"아스팔트포장
(기계시공/본선포장)",1-5-4 아스팔트 기층 기계포설(대형장비)('24년 보완),택코팅,㎡,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
342,부대토목공사,포장공사,"아스팔트포장
(기계시공/본선포장)",1-5-4 아스팔트 기층 기계포설(대형장비)('24년 보완),프라임코팅,㎡,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
344,부대토목공사,포장공사,"아스팔트포장
(기계시공/본선포장)",1-5-4 아스팔트 기층 기계포설(대형장비)('24년 보완),프라임코팅,㎡,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0
346,부대토목공사,포장공사,콘크리트포장,,동상방지층(선택),㎡,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0
347,부대토목공사,포장공사,콘크리트포장,,린콘크리트,㎥,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0
351,부대토목공사,포장공사,콘크리트포장,,부대공사,일/km,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
348,부대토목공사,포장공사,콘크리트포장,,콘크리트표층,㎥,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0
349,부대토목공사,포장공사,콘크리트포장,,콘크리트표층,㎥,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0
350,부대토목공사,포장공사,콘크리트포장,,포장절단 및 줄눈,일,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
58,부지정지,기존시설물 깨기,,"8-2-13 대형브레이커('14, '17, '25년 보완)",아스콘 t=30㎝ 이상,㎥,대형 브레이커 1대 기준,장비 생산성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.0,32.8,54.0
62,부지정지,벌개제근,벌개제근,,,㎥,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11
59,부지정지,벌개제근,벌목,"3-9-1 벌목('08, '18, '20년 보완)",5m 미만,㎡,"벌목공 1인, 보통인부 1인, 굴착기(0.2㎥) 1대 기준",장비 생산성,2.14,1.0,0.0,0.0,0.0,0.0,0.51,1.0,2.71,1.0,2952.0295202952,0.0
60,부지정지,벌개제근,벌목,"3-9-1 벌목('08, '18, '20년 보완)",5m 이상 8m 미만,㎡,"벌목공 1인, 보통인부 1인, 굴착기(0.2㎥) 1대 기준",장비 생산성,2.8,1.0,0.0,0.0,0.0,0.0,0.66,1.0,3.54,1.0,2259.88700564972,0.0
61,부지정지,벌개제근,벌목,"3-9-1 벌목('08, '18, '20년 보완)",8m 이상,㎡,"벌목공 1인, 보통인부 1인, 굴착기(0.2㎥) 1대 기준",장비 생산성,3.65,1.0,0.0,0.0,0.0,0.0,0.87,1.0,4.61,1.0,1735.3579175705,1.375
63,부지정지,벌개제근,뿌리뽑기,3-9-2 뿌리뽑기('20년 보완),"입목본수도 50∼60%, 수경 10∼20㎝이하",㎡,"보통인부 1인, 굴착기(0.2㎥) 1대 기준",장비 생산성,0.0,0.0,0.0,0.0,0.0,0.0,1.06,1.0,3.76,1.0,2127.65957446808,0.0
64,부지정지,표토제거,,,답구간,1000㎡,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.915
262,석공사,강재트러스,석재판,,0.3㎡ 이하,㎡,"석공 3인, 줄눈공 1인, 보통인부 2인 기준",인력 생산성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0
263,석공사,강재트러스,석재판,,0.3㎡ 초과 ~ 0.8㎡ 이하,㎡,"석공 3인, 줄눈공 1인, 보통인부 2인 기준",인력 생산성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
260,석공사,강재트러스,하지철물,7-4-3 강제트러스 지지공법,0.3㎡ 이하,㎡,"용접공 2인, 철공 1인 기준",인력 생산성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
261,석공사,강재트러스,하지철물,7-4-3 강제트러스 지지공법,0.3㎡ 초과 ~ 0.8㎡ 이하,㎡,"용접공 2인, 철공 1인 기준",인력 생산성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
258,석공사,앵커 긴결공법,,7-4-2 앵커 긴결공법,0.3㎡ 이하,㎡,"석공 3인, 줄눈공 1인, 보통인부 2인 기준",인력 생산성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
259,석공사,앵커 긴결공법,,7-4-2 앵커 긴결공법,0.3㎡ 초과 ~ 0.8㎡ 이하,㎡,"석공 3인, 줄눈공 1인, 보통인부 2인 기준",인력 생산성,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0
257,석공사,테라죠판붙임,,,"바닥, 400*400*25㎜",㎡,"석공 3인, 줄눈공 1인, 보통인부 2인 기준",인력 생산성,0.26,1.0,0.0,0.0,0.0,0.0,0.12,1.0,0.0,0.0,15.0,0.0
256,석공사,화강석붙임,,"7-4-1 습식공법('12, '19년 보완)","바닥, 30㎜, 모르타르 30㎜",㎡,"석공 3인, 줄눈공 1인, 보통인부 2인 기준",인력 생산성,0.31,1.0,0.0,0.0,0.0,0.0,0.14,1.0,0.0,0.0,12.0,0.0
283,수장공사,단열재,공간넣기,"5-4-1 단열재 공간넣기('22, '24년 보완)",100㎜ 이하,㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90.0,0.0
286,수장공사,단열재,바닥깔기,"5-4-7 단열재 슬래브위 깔기('22, '24년 보완)","50㎜ 이하, 발포폴리스티렌 1겹 붙임",㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,260.0,260.0
284,수장공사,단열재,벽체붙임,"5-4-2 단열재 접착제 붙이기('22, '24년 보완)","1겹 붙임, 100㎜ 이하, 접착제 붙임",㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,70.0
285,수장공사,단열재,타설부착,"5-4-6 단열재 콘크리트타설 부착('22, '24년 보완)",100㎜ 이하,㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70.0,0.0
287,수장공사,단열재,타정부착,"5-4-5 단열재 타정 부착('22년 신설, '24년 보완)","벽, 100㎜ 이하",㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0
288,수장공사,단열재,타정부착,"5-4-5 단열재 타정 부착('22년 신설, '24년 보완)","천장, 200㎜ 이하",㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0
293,수장공사,도배 바름,,"5-3-7 도배바름('15, '24년 보완)","합판･석고보드면, 벽지",㎥,"도배공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,85.0,85.0
294,수장공사,도배 바름,,"5-3-7 도배바름('15, '24년 보완)","합판･석고보드면, 천장지",m,"도배공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73.15,65.0
296,수장공사,바닥재 깔기,,"5-1-1 PVC계 바닥재 설치('15, '24년 보완)",PVC계 바닥재(시트형-전면접착),㎥,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100.0,100.0
295,수장공사,바닥재 깔기,,"5-1-1 PVC계 바닥재 설치('15, '24년 보완)",PVC계 바닥재(타일형),㎥,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,40.0
297,수장공사,바닥재 깔기,,"5-1-3 플로어링 마루 설치('06년 신설, '15, '24년 보완)",플로어링 마루,㎥,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0
290,수장공사,석고판,벽,"5-3-1 석고판 설치(나사고정)('15, '24년 보완)","석고판 (나사고정), 바탕용(1겹)",㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0
289,수장공사,석고판,벽,"5-3-1 석고판 설치(나사고정)('15, '24년 보완)","석고판 (나사고정), 바탕용(2겹)",㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,45.0
292,수장공사,석고판,천장,"5-2-3 석고판 설치(나사고정)('22년 신설, '24년 보완)","석고판 (나사고정), 천장(1겹)",㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,45.0
291,수장공사,석고판,천장,"5-2-3 석고판 설치(나사고정)('22년 신설, '24년 보완)","석고판 (나사고정), 천장(2겹)",㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,0.0
298,수장공사,천장 흠음텍스붙임,,5-2-1 흡음텍스 설치('24년 보완),"천장, 9.5*300*600㎜",㎡,"내장공 2인, 보통인부 1인 기준",인력 생산성,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,0.0
353,조경공사,조경 및 식재,,"4-3-5 식재(흉고직경)('19, '24년 보완)",흉고직경10~17(근원12~20),주,"조경공 3인, 보통인부 1인, 굴삭기(0.4㎥) 1대",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0
354,조경공사,조경 및 식재,,"4-3-5 식재(흉고직경)('19, '24년 보완)",흉고직경18~24(근원21~29),주,"조경공 3인, 보통인부 1인, 굴삭기(0.4㎥) 1대",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0
355,조경공사,조경 및 식재,,"4-3-5 식재(흉고직경)('19, '24년 보완)",흉고직경25~34(근원30~41),주,"조경공 3인, 보통인부 1인, 굴삭기(0.6㎥) 1대",인력 생산성,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0
352,조경공사,조경 및 식재,,"4-3-5 식재(흉고직경)('19, '24년 보완)",흉고직경8~9(근원9~11),주,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
356,조경공사,줄떼,,,"홈파기, 뗏밥주기, 물주기 및 마무리 작업 포함",㎡,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0
